State,"Month, Year of Filed week ended",Continued Claims,Covered Employment,Initial Claims,Insured Unemployment Rate
Nebraska,Aug-20,45587,964840,1974,4.72
Nebraska,Aug-20,39137,964840,1739,4.06
Nebraska,Aug-20,32104,964840,2278,3.33
Nebraska,Aug-20,30161,964840,1907,3.13
Nebraska,Aug-20,26244,964840,1636,2.72
Nebraska,Sep-20,25485,964840,1662,2.64
Nebraska,Sep-20,22609,964840,1650,2.34
Nebraska,Sep-20,21556,964840,1681,2.23
Nebraska,Sep-20,19875,964840,1480,2.06
Nebraska,Oct-20,18480,964840,1665,1.92
Nebraska,Oct-20,16417,966634,1628,1.7
Nebraska,Oct-20,14895,966634,1598,1.54
Nebraska,Oct-20,13738,966634,1548,1.42
Nebraska,Oct-20,13956,966634,1591,1.44
Nebraska,Nov-20,12492,966634,1626,1.29
Nebraska,Nov-20,12117,966634,1871,1.25
Nebraska,Nov-20,11923,966634,2033,1.23
Nebraska,Nov-20,11308,966634,1877,1.17
Nebraska,Dec-20,12530,966634,2464,1.3
Nebraska,Dec-20,11991,966634,2233,1.24
Nebraska,Dec-20,12295,966634,2509,1.27
Nebraska,Dec-20,12422,966634,2594,1.29
Nebraska,Jan-21,14163,966634,3630,1.47
Nebraska,Jan-21,14791,966482,5214,1.53
Nebraska,Jan-21,16501,966482,3118,1.71
Nebraska,Jan-21,16646,966482,3021,1.72
Nebraska,Jan-21,16909,966482,2699,1.75
Nebraska,Feb-21,16654,966482,2473,1.72
Nebraska,Feb-21,15802,966482,2288,1.64
Nebraska,Feb-21,15960,966482,1973,1.65
Nebraska,Feb-21,15735,966482,1718,1.63
Nebraska,Mar-21,14438,966482,1551,1.49
Nebraska,Mar-21,13464,966482,1548,1.39
Nebraska,Mar-21,12925,966482,1626,1.34
Nebraska,Mar-21,11937,966482,1881,1.24
Nebraska,Apr-21,11366,966482,1998,1.18
Nebraska,Apr-21,9483,938259,1931,1.01
Nebraska,Apr-21,8429,938259,1519,0.9
Nebraska,Apr-21,8044,938259,1357,0.86
Nebraska,May-21,8421,938259,1409,0.9
Nebraska,May-21,6970,938259,1494,0.74
Nebraska,May-21,7428,938259,1406,0.79
Nebraska,May-21,7562,938259,1593,0.81
Nebraska,May-21,7431,938259,1472,0.79
Nebraska,Jun-21,7312,938259,1264,0.78
Nebraska,Jun-21,7326,938259,1181,0.78
Nebraska,Jun-21,7008,938259,982,0.75
Nebraska,Jun-21,6902,938259,1644,0.74
Nebraska,Jul-21,6588,938259,1257,0.7
Nebraska,Jul-21,7406,931238,1149,0.8
Nebraska,Jul-21,8151,931238,1362,0.88
Nebraska,Jul-21,6886,931238,1431,0.74
Nebraska,Jul-21,6769,931238,1268,0.73
Nebraska,Aug-21,6199,931238,1049,0.67
Nebraska,Aug-21,5838,931238,957,0.63
Nebraska,Aug-21,5267,931238,913,0.57
Nebraska,Aug-21,4753,931238,978,0.51
Nebraska,Sep-21,4509,931238,1003,0.48
Nebraska,Sep-21,4312,931238,1454,0.46
Nebraska,Sep-21,4219,931238,1317,0.45
Nebraska,Sep-21,4181,931238,1058,0.45
Nebraska,Oct-21,3943,931238,1028,0.42
Nebraska,Oct-21,3729,923211,855,0.4
Nebraska,Oct-21,3480,923211,783,0.38
Nebraska,Oct-21,3369,923211,1411,0.36
Nebraska,Oct-21,3531,923211,746,0.38
Nebraska,Nov-21,3131,923211,1309,0.34
Nevada,Jan-20,20801,1362256,2264,1.53
Nevada,Jan-20,19823,1371969,2792,1.44
Nevada,Jan-20,19328,1371969,2451,1.41
Nevada,Jan-20,19025,1371969,2101,1.39
Nevada,Feb-20,19177,1371969,2286,1.4
Nevada,Feb-20,19225,1371969,2794,1.4
Nevada,Feb-20,19585,1371969,2543,1.43
Nevada,Feb-20,19472,1371969,2052,1.42
Nevada,Feb-20,20044,1371969,2324,1.46
Nevada,Mar-20,19850,1371969,2309,1.45
Nevada,Mar-20,19475,1371969,6356,1.42
Nevada,Mar-20,19822,1371969,92298,1.44
Nevada,Mar-20,58798,1371969,71942,4.29
Nevada,Apr-20,131121,1371969,79285,9.56
Nevada,Apr-20,189007,1379654,58641,13.7
Nevada,Apr-20,231618,1379654,39496,16.79
Nevada,Apr-20,274850,1379654,42541,19.92
Nevada,May-20,303573,1379654,28550,22
Nevada,May-20,324444,1379654,21635,23.52
Nevada,May-20,369041,1379654,17837,26.75
Nevada,May-20,343030,1379654,15607,24.86
Nevada,May-20,335043,1379654,11337,24.28
Nevada,Jun-20,334182,1379654,10748,24.22
Nevada,Jun-20,312009,1379654,10620,22.62
Nevada,Jun-20,294649,1379654,10347,21.36
Nevada,Jun-20,286943,1379654,11110,20.8
Nevada,Jul-20,287968,1379654,12484,20.87
Nevada,Jul-20,295994,1388109,14666,21.32
Nevada,Jul-20,306077,1388109,15548,22.05
Nevada,Jul-20,346138,1388109,18390,24.94
Nevada,Aug-20,327954,1388109,13727,23.63
Nevada,Aug-20,335968,1388109,17755,24.2
Nevada,Aug-20,240346,1388109,10938,17.31
Nevada,Aug-20,228203,1388109,8858,16.44
Nevada,Aug-20,221599,1388109,8032,15.96
Nevada,Sep-20,216187,1388109,7951,15.57
Nevada,Sep-20,206166,1388109,8332,14.85
Nevada,Sep-20,203408,1388109,8198,14.65
Nevada,Sep-20,190613,1388109,7525,13.73
Nevada,Oct-20,173629,1388109,7941,12.51
Nevada,Oct-20,157205,1395097,8964,11.27
Nevada,Oct-20,140132,1395097,8734,10.04
Nevada,Oct-20,127673,1395097,9036,9.15
Nevada,Oct-20,114102,1395097,8158,8.18
Nevada,Nov-20,105951,1395097,7556,7.59
Nevada,Nov-20,96872,1395097,7243,6.94
Nevada,Nov-20,93873,1395097,8121,6.73
Nevada,Nov-20,84363,1395097,6442,6.05
Nevada,Dec-20,85680,1395097,8783,6.14
Nevada,Dec-20,84416,1395097,9027,6.05
Nevada,Dec-20,86013,1395097,7798,6.17
Nevada,Dec-20,78374,1395097,7209,5.62
Nevada,Jan-21,77383,1395097,8461,5.55
Nevada,Jan-21,78793,1326032,9511,5.94
Nevada,Jan-21,81195,1326032,10474,6.12
Nevada,Jan-21,80927,1326032,10105,6.1
Nevada,Jan-21,80891,1326032,9821,6.1
Nevada,Feb-21,79798,1326032,9953,6.02
Nevada,Feb-21,77310,1326032,7378,5.83
Nevada,Feb-21,71634,1326032,7509,5.4
Nevada,Feb-21,72547,1326032,9208,5.47
Nevada,Mar-21,72058,1326032,10548,5.43
Nevada,Mar-21,71247,1326032,10086,5.37
Nevada,Mar-21,71725,1326032,7641,5.41
Nevada,Mar-21,70509,1326032,11677,5.32
Nevada,Apr-21,68764,1326032,10730,5.19
Nevada,Apr-21,71737,1282691,10985,5.59
Nevada,Apr-21,75185,1282691,10828,5.86
Nevada,Apr-21,79920,1282691,11054,6.23
Nevada,May-21,82203,1282691,8979,6.41
Nevada,May-21,77813,1282691,6144,6.07
Nevada,May-21,73361,1282691,4178,5.72
Nevada,May-21,70673,1282691,3977,5.51
Nevada,May-21,61160,1282691,5043,4.77
Nevada,Jun-21,59007,1282691,3380,4.6
Nevada,Jun-21,57221,1282691,3977,4.46
Nevada,Jun-21,56850,1282691,3397,4.43
Nevada,Jun-21,56115,1282691,3580,4.37
Nevada,Jul-21,55125,1282691,3929,4.3
Nevada,Jul-21,51625,1245100,4017,4.15
Nevada,Jul-21,53874,1245100,3613,4.33
Nevada,Jul-21,51509,1245100,2815,4.14
Nevada,Jul-21,33731,1245100,1945,2.71
Nevada,Aug-21,34909,1245100,2286,2.8
Nevada,Aug-21,33028,1245100,2574,2.65
Nevada,Aug-21,32660,1245100,2395,2.62
Nevada,Aug-21,31628,1245100,2393,2.54
Nevada,Sep-21,31429,1245100,2813,2.52
Nevada,Sep-21,35418,1245100,2216,2.84
Nevada,Sep-21,38423,1245100,2393,3.09
Nevada,Sep-21,35074,1245100,3647,2.82
Nevada,Oct-21,32330,1245100,2877,2.6
Nevada,Oct-21,32018,1210918,3397,2.64
Nevada,Oct-21,29616,1210918,2854,2.45
Nevada,Oct-21,28192,1210908,2551,2.33
Nevada,Oct-21,26516,1210908,2222,2.19
Nevada,Nov-21,26319,1210908,2327,2.17
New Hampshire,Jan-20,4468,652934,690,0.68
New Hampshire,Jan-20,4575,654468,722,0.7
New Hampshire,Jan-20,4215,654468,613,0.64
New Hampshire,Jan-20,4202,654468,577,0.64
New Hampshire,Feb-20,4033,654468,456,0.62
New Hampshire,Feb-20,4050,654468,507,0.62
New Hampshire,Feb-20,4015,654468,424,0.61
New Hampshire,Feb-20,3936,654468,444,0.6
New Hampshire,Feb-20,4048,654468,894,0.62
New Hampshire,Mar-20,4475,654468,495,0.68
New Hampshire,Mar-20,3909,654468,642,0.6
New Hampshire,Mar-20,4024,654468,29379,0.61
New Hampshire,Mar-20,27321,654468,31378,4.17
New Hampshire,Apr-20,52166,654468,39202,7.97
New Hampshire,Apr-20,79979,649845,25273,12.31
New Hampshire,Apr-20,93783,649845,20414,14.43
New Hampshire,Apr-20,106841,649845,15001,16.44
New Hampshire,May-20,115580,649845,12475,17.79
New Hampshire,May-20,116768,649845,10016,17.97
New Hampshire,May-20,114450,649845,8794,17.61
New Hampshire,May-20,109184,649845,7266,16.8
New Hampshire,May-20,100769,649845,6127,15.51
New Hampshire,Jun-20,102189,649845,6303,15.73
New Hampshire,Jun-20,98440,649845,6431,15.15
New Hampshire,Jun-20,92776,649845,5413,14.28
New Hampshire,Jun-20,86586,649845,5163,13.32
New Hampshire,Jul-20,74476,649845,5776,11.46
New Hampshire,Jul-20,72523,657391,2930,11.03
New Hampshire,Jul-20,71824,657391,3519,10.93
New Hampshire,Jul-20,66396,657391,3276,10.1
New Hampshire,Aug-20,61496,657391,2651,9.35
New Hampshire,Aug-20,55239,657391,2724,8.4
New Hampshire,Aug-20,49836,657391,2832,7.58
New Hampshire,Aug-20,47758,657391,2578,7.26
New Hampshire,Aug-20,44578,657391,2501,6.78
New Hampshire,Sep-20,42956,657391,2482,6.53
New Hampshire,Sep-20,39938,657391,2276,6.08
New Hampshire,Sep-20,37241,657391,2118,5.66
New Hampshire,Sep-20,35128,657391,2193,5.34
New Hampshire,Oct-20,32751,657391,2083,4.98
New Hampshire,Oct-20,30234,658755,2562,4.59
New Hampshire,Oct-20,28017,658755,2100,4.25
New Hampshire,Oct-20,26153,658755,2028,3.97
New Hampshire,Oct-20,24478,658755,2090,3.72
New Hampshire,Nov-20,23447,658755,2171,3.56
New Hampshire,Nov-20,22632,658755,1994,3.44
New Hampshire,Nov-20,21746,658755,2509,3.3
New Hampshire,Nov-20,20677,658755,2308,3.14
New Hampshire,Dec-20,21242,658755,3413,3.22
New Hampshire,Dec-20,21040,658755,3178,3.19
New Hampshire,Dec-20,21289,658755,2837,3.23
New Hampshire,Dec-20,21142,658755,3281,3.21
New Hampshire,Jan-21,24337,658755,4932,3.69
New Hampshire,Jan-21,27166,636759,3859,4.27
New Hampshire,Jan-21,29080,636759,4169,4.57
New Hampshire,Jan-21,28536,636759,3764,4.48
New Hampshire,Jan-21,27908,636759,3304,4.38
New Hampshire,Feb-21,27182,636759,3594,4.27
New Hampshire,Feb-21,26750,636759,2338,4.2
New Hampshire,Feb-21,25598,636759,2933,4.02
New Hampshire,Feb-21,25207,636759,2447,3.96
New Hampshire,Mar-21,25051,636759,2943,3.93
New Hampshire,Mar-21,24552,636759,2568,3.86
New Hampshire,Mar-21,21592,636759,1009,3.39
New Hampshire,Mar-21,22275,636759,1613,3.5
New Hampshire,Apr-21,21743,636759,1144,3.41
New Hampshire,Apr-21,23365,624894,1640,3.74
New Hampshire,Apr-21,20468,624894,1783,3.28
New Hampshire,Apr-21,20077,624894,1509,3.21
New Hampshire,May-21,19319,624894,499,3.09
New Hampshire,May-21,19256,624894,1279,3.08
New Hampshire,May-21,17628,624894,375,2.82
New Hampshire,May-21,16810,624894,790,2.69
New Hampshire,May-21,15880,624894,906,2.54
New Hampshire,Jun-21,14017,624894,683,2.24
New Hampshire,Jun-21,12732,624894,652,2.04
New Hampshire,Jun-21,11875,624894,890,1.9
New Hampshire,Jun-21,10526,624894,1295,1.68
New Hampshire,Jul-21,14168,624894,812,2.27
New Hampshire,Jul-21,10630,616132,764,1.73
New Hampshire,Jul-21,8951,616132,616,1.45
New Hampshire,Jul-21,7602,616132,576,1.23
New Hampshire,Jul-21,6505,616132,549,1.06
New Hampshire,Aug-21,5880,616132,613,0.95
New Hampshire,Aug-21,5379,616132,583,0.87
New Hampshire,Aug-21,5174,616132,554,0.84
New Hampshire,Aug-21,4934,616132,566,0.8
New Hampshire,Sep-21,4628,616132,429,0.75
New Hampshire,Sep-21,3790,616132,478,0.62
New Hampshire,Sep-21,3491,616132,436,0.57
New Hampshire,Sep-21,3226,616132,436,0.52
New Hampshire,Oct-21,3005,616132,417,0.49
New Hampshire,Oct-21,2867,608853,411,0.47
New Hampshire,Oct-21,2691,608853,392,0.44
New Hampshire,Oct-21,2681,608853,462,0.44
New Hampshire,Oct-21,2615,608853,454,0.43
New Hampshire,Nov-21,2807,608853,523,0.46
New Jersey,Jan-20,111335,4007202,15325,2.78
New Jersey,Jan-20,120461,4015146,13469,3
New Jersey,Jan-20,108425,4015146,10728,2.7
New Jersey,Jan-20,107082,4015146,9325,2.67
New Jersey,Feb-20,110022,4015146,8304,2.74
New Jersey,Feb-20,109931,4015146,9288,2.74
New Jersey,Feb-20,110016,4015146,8550,2.74
New Jersey,Feb-20,109265,4015146,8396,2.72
New Jersey,Feb-20,110902,4015146,7773,2.76
New Jersey,Mar-20,107646,4015146,7996,2.68
New Jersey,Mar-20,104283,4015146,9467,2.6
New Jersey,Mar-20,105840,4015146,115815,2.64
New Jersey,Mar-20,156181,4015146,206253,3.89
New Jersey,Apr-20,276119,4015146,214836,6.88
New Jersey,Apr-20,429388,4025826,141420,10.67
New Jersey,Apr-20,556005,4025826,140139,13.81
New Jersey,Apr-20,621753,4025826,71966,15.44
New Jersey,May-20,642651,4025826,88326,15.96
New Jersey,May-20,715433,4025826,69689,17.77
New Jersey,May-20,601770,4025826,42365,14.95
New Jersey,May-20,586532,4025826,34410,14.57
New Jersey,May-20,547913,4025826,26752,13.61
New Jersey,Jun-20,559057,4025826,23166,13.89
New Jersey,Jun-20,538269,4025826,26438,13.37
New Jersey,Jun-20,528173,4025826,33027,13.12
New Jersey,Jun-20,519167,4025826,27992,12.9
New Jersey,Jul-20,491778,4025826,47402,12.22
New Jersey,Jul-20,491296,4034480,38825,12.18
New Jersey,Jul-20,476539,4034480,25932,11.81
New Jersey,Jul-20,485809,4034480,28073,12.04
New Jersey,Aug-20,467370,4034480,16584,11.58
New Jersey,Aug-20,426519,4034480,13837,10.57
New Jersey,Aug-20,420062,4034480,25417,10.41
New Jersey,Aug-20,411019,4034480,20182,10.19
New Jersey,Aug-20,410830,4034480,20348,10.18
New Jersey,Sep-20,388233,4034480,22750,9.62
New Jersey,Sep-20,366673,4034480,19642,9.09
New Jersey,Sep-20,353590,4034480,24680,8.76
New Jersey,Sep-20,322414,4034480,27184,7.99
New Jersey,Oct-20,282981,4034480,23680,7.01
New Jersey,Oct-20,249076,4042393,29031,6.16
New Jersey,Oct-20,217743,4042393,28809,5.39
New Jersey,Oct-20,203663,4042393,27203,5.04
New Jersey,Oct-20,179328,4042393,24703,4.44
New Jersey,Nov-20,168839,4042393,20978,4.18
New Jersey,Nov-20,164818,4042393,12988,4.08
New Jersey,Nov-20,157386,4042393,12205,3.89
New Jersey,Nov-20,143270,4042393,13546,3.54
New Jersey,Dec-20,154758,4042393,17025,3.83
New Jersey,Dec-20,150410,4042393,16368,3.72
New Jersey,Dec-20,146200,4042393,17611,3.62
New Jersey,Dec-20,138261,4042393,20462,3.42
New Jersey,Jan-21,141210,4042393,20988,3.49
New Jersey,Jan-21,156368,3881693,21836,4.03
New Jersey,Jan-21,144163,3881693,16769,3.71
New Jersey,Jan-21,141683,3881693,16845,3.65
New Jersey,Jan-21,142773,3881693,14689,3.68
New Jersey,Feb-21,137483,3881693,16205,3.54
New Jersey,Feb-21,142647,3881693,11575,3.67
New Jersey,Feb-21,131919,3881693,10768,3.4
New Jersey,Feb-21,132451,3881693,10385,3.41
New Jersey,Mar-21,127848,3881693,9857,3.29
New Jersey,Mar-21,126305,3881693,10272,3.25
New Jersey,Mar-21,120159,3881693,10441,3.1
New Jersey,Mar-21,115656,3881693,16728,2.98
New Jersey,Apr-21,109115,3881693,19875,2.81
New Jersey,Apr-21,123723,3778991,11346,3.27
New Jersey,Apr-21,123907,3778991,10536,3.28
New Jersey,Apr-21,117708,3778991,12322,3.11
New Jersey,May-21,113091,3778991,14324,2.99
New Jersey,May-21,114110,3778991,13456,3.02
New Jersey,May-21,112865,3778991,18268,2.99
New Jersey,May-21,117053,3778991,12978,3.1
New Jersey,May-21,120201,3778991,12771,3.18
New Jersey,Jun-21,112507,3778991,9786,2.98
New Jersey,Jun-21,113562,3778991,9464,3.01
New Jersey,Jun-21,120661,3778991,8763,3.19
New Jersey,Jun-21,128479,3778991,12144,3.4
New Jersey,Jul-21,132539,3778991,11298,3.51
New Jersey,Jul-21,135576,3703899,10952,3.66
New Jersey,Jul-21,140065,3703899,11109,3.78
New Jersey,Jul-21,137836,3703899,11529,3.72
New Jersey,Jul-21,135064,3703899,11481,3.65
New Jersey,Aug-21,109785,3703899,10629,2.96
New Jersey,Aug-21,138066,3703899,9938,3.73
New Jersey,Aug-21,131426,3703899,10775,3.55
New Jersey,Aug-21,131898,3703899,8279,3.56
New Jersey,Sep-21,125951,3703899,7523,3.4
New Jersey,Sep-21,112752,3703899,7266,3.04
New Jersey,Sep-21,115963,3703899,8463,3.13
New Jersey,Sep-21,106664,3703899,7487,2.88
New Jersey,Oct-21,100238,3703899,7933,2.71
New Jersey,Oct-21,97744,3638171,7469,2.69
New Jersey,Oct-21,90304,3638171,6924,2.48
New Jersey,Oct-21,91712,3638171,7236,2.52
New Jersey,Oct-21,90409,3638171,8004,2.49
New Jersey,Nov-21,88044,3638171,7344,2.42
New Mexico,Jan-20,10140,796105,799,1.27
New Mexico,Jan-20,10310,799085,1194,1.29
New Mexico,Jan-20,9920,799085,947,1.24
New Mexico,Jan-20,10137,799085,764,1.27
New Mexico,Feb-20,10066,799085,784,1.26
New Mexico,Feb-20,9965,799085,873,1.25
New Mexico,Feb-20,9987,799085,725,1.25
New Mexico,Feb-20,10051,799085,737,1.26
New Mexico,Feb-20,10039,799085,681,1.26
New Mexico,Mar-20,9845,799085,690,1.23
New Mexico,Mar-20,9566,799085,869,1.2
New Mexico,Mar-20,9288,799085,18105,1.16
New Mexico,Mar-20,20087,799085,27849,2.51
New Mexico,Apr-20,44829,799085,26132,5.61
New Mexico,Apr-20,62686,802978,19043,7.81
New Mexico,Apr-20,80986,802978,13621,10.09
New Mexico,Apr-20,94149,802978,12093,11.72
New Mexico,May-20,96157,802978,13675,11.98
New Mexico,May-20,101132,802978,8024,12.59
New Mexico,May-20,103949,802978,7356,12.95
New Mexico,May-20,108714,802978,7058,13.54
New Mexico,May-20,105755,802978,6672,13.17
New Mexico,Jun-20,104019,802978,5290,12.95
New Mexico,Jun-20,104805,802978,4536,13.05
New Mexico,Jun-20,103020,802978,4236,12.83
New Mexico,Jun-20,95535,802978,4435,11.9
New Mexico,Jul-20,97179,802978,4935,12.1
New Mexico,Jul-20,95025,806473,5758,11.78
New Mexico,Jul-20,97612,806473,6881,12.1
New Mexico,Jul-20,97191,806473,6402,12.05
New Mexico,Aug-20,100094,806473,5117,12.41
New Mexico,Aug-20,93337,806473,4359,11.57
New Mexico,Aug-20,92792,806473,4175,11.51
New Mexico,Aug-20,89503,806473,3725,11.1
New Mexico,Aug-20,87675,806473,3410,10.87
New Mexico,Sep-20,87854,806473,3357,10.89
New Mexico,Sep-20,84046,806473,3048,10.42
New Mexico,Sep-20,81811,806473,3314,10.14
New Mexico,Sep-20,76866,806473,3067,9.53
New Mexico,Oct-20,71295,806473,3314,8.84
New Mexico,Oct-20,62076,810264,3918,7.66
New Mexico,Oct-20,56804,810264,3641,7.01
New Mexico,Oct-20,52546,810264,3818,6.49
New Mexico,Oct-20,50753,810264,4209,6.26
New Mexico,Nov-20,46313,810264,3848,5.72
New Mexico,Nov-20,44383,810264,5034,5.48
New Mexico,Nov-20,44045,810264,12159,5.44
New Mexico,Nov-20,49130,810264,8337,6.06
New Mexico,Dec-20,54405,810264,7959,6.71
New Mexico,Dec-20,52758,810264,5100,6.51
New Mexico,Dec-20,50456,810264,4802,6.23
New Mexico,Dec-20,44466,810264,3587,5.49
New Mexico,Jan-21,47501,810264,4081,5.86
New Mexico,Jan-21,44857,788517,11514,5.69
New Mexico,Jan-21,43396,788517,6402,5.5
New Mexico,Jan-21,42527,788517,4608,5.39
New Mexico,Jan-21,40971,788517,4527,5.2
New Mexico,Feb-21,39129,788517,3709,4.96
New Mexico,Feb-21,37719,788517,3407,4.78
New Mexico,Feb-21,36026,788517,3143,4.57
New Mexico,Feb-21,34974,788517,3150,4.44
New Mexico,Mar-21,32949,788517,2338,4.18
New Mexico,Mar-21,32289,788517,2690,4.09
New Mexico,Mar-21,29902,788517,2502,3.79
New Mexico,Mar-21,28512,788517,2867,3.62
New Mexico,Apr-21,27720,788517,5893,3.52
New Mexico,Apr-21,27708,769303,5513,3.6
New Mexico,Apr-21,28105,769303,4175,3.65
New Mexico,Apr-21,27695,769303,3580,3.6
New Mexico,May-21,27449,769303,3953,3.57
New Mexico,May-21,27141,769303,3957,3.53
New Mexico,May-21,26698,769303,3396,3.47
New Mexico,May-21,25844,769303,3682,3.36
New Mexico,May-21,25200,769303,4812,3.28
New Mexico,Jun-21,24434,769303,3969,3.18
New Mexico,Jun-21,22758,769303,3758,2.96
New Mexico,Jun-21,21292,769303,3154,2.77
New Mexico,Jun-21,20291,769303,3502,2.64
New Mexico,Jul-21,19919,769303,3923,2.59
New Mexico,Jul-21,19080,751469,5038,2.54
New Mexico,Jul-21,19370,751469,4450,2.58
New Mexico,Jul-21,18793,751469,3208,2.5
New Mexico,Jul-21,18344,751469,2435,2.44
New Mexico,Aug-21,17816,751469,2089,2.37
New Mexico,Aug-21,17381,751469,4961,2.31
New Mexico,Aug-21,16551,751469,5117,2.2
New Mexico,Aug-21,15743,751469,4889,2.09
New Mexico,Sep-21,15447,751469,4070,2.06
New Mexico,Sep-21,14343,751469,3027,1.91
New Mexico,Sep-21,15340,751469,1972,2.04
New Mexico,Sep-21,14852,751469,1676,1.98
New Mexico,Oct-21,14319,751469,1452,1.91
New Mexico,Oct-21,13284,734107,3464,1.81
New Mexico,Oct-21,12714,734107,2737,1.73
New Mexico,Oct-21,12415,734107,3147,1.69
New Mexico,Oct-21,11476,734107,2216,1.56
New Mexico,Nov-21,12255,734107,1775,1.67
New York,Jan-20,181668,9351620,44846,1.94
New York,Jan-20,184283,9380736,23314,1.96
New York,Jan-20,164588,9380736,17823,1.75
New York,Jan-20,164044,9380736,15022,1.75
New York,Feb-20,165715,9380736,16545,1.77
New York,Feb-20,163393,9380736,15010,1.74
New York,Feb-20,164111,9380736,14333,1.75
New York,Feb-20,163220,9380736,14144,1.74
New York,Feb-20,182691,9380736,31208,1.95
New York,Mar-20,161892,9380736,14035,1.73
New York,Mar-20,158268,9380736,14272,1.69
New York,Mar-20,167214,9380736,79999,1.78
New York,Mar-20,314710,9380736,366595,3.35
New York,Apr-20,712544,9380736,344451,7.6
New York,Apr-20,1121191,9408510,394701,11.92
New York,Apr-20,1354496,9408510,205184,14.4
New York,Apr-20,1616809,9408510,219413,17.18
New York,May-20,1749571,9408510,195110,18.6
New York,May-20,1846154,9408510,199419,19.62
New York,May-20,2142949,9408510,229524,22.78
New York,May-20,2008463,9408510,189698,21.35
New York,May-20,1799136,9408510,82326,19.12
New York,Jun-20,2204180,9408510,94167,23.43
New York,Jun-20,1958856,9408510,95559,20.82
New York,Jun-20,1837451,9408510,89299,19.53
New York,Jun-20,1722331,9408510,90083,18.31
New York,Jul-20,1712394,9408510,94108,18.2
New York,Jul-20,1611075,9429101,91898,17.09
New York,Jul-20,1614871,9429101,88402,17.13
New York,Jul-20,1634649,9429101,85294,17.34
New York,Aug-20,1658500,9429101,74187,17.59
New York,Aug-20,1519433,9429101,52794,16.11
New York,Aug-20,1456038,9429101,62698,15.44
New York,Aug-20,1428613,9429101,62683,15.15
New York,Aug-20,1406935,9429101,63366,14.92
New York,Sep-20,1411187,9429101,64734,14.97
New York,Sep-20,1291952,9429101,61897,13.7
New York,Sep-20,1294494,9429101,69790,13.73
New York,Sep-20,1046997,9429101,64678,11.1
New York,Oct-20,944007,9429101,64156,10.01
New York,Oct-20,723770,9443613,66385,7.66
New York,Oct-20,616176,9443613,54890,6.52
New York,Oct-20,580124,9443613,51599,6.14
New York,Oct-20,523696,9443613,45716,5.55
New York,Nov-20,483800,9443613,43876,5.12
New York,Nov-20,447690,9443613,43391,4.74
New York,Nov-20,448970,9443613,46821,4.75
New York,Nov-20,413532,9443613,45863,4.38
New York,Dec-20,410760,9443613,62677,4.35
New York,Dec-20,393621,9443613,58153,4.17
New York,Dec-20,376958,9443613,41106,3.99
New York,Dec-20,389541,9443613,51424,4.12
New York,Jan-21,403173,9443613,56917,4.27
New York,Jan-21,458791,9009278,73121,5.09
New York,Jan-21,449881,9009278,62185,4.99
New York,Jan-21,439791,9009278,66250,4.88
New York,Jan-21,457912,9009278,77390,5.08
New York,Feb-21,462385,9009278,59983,5.13
New York,Feb-21,454308,9009278,56931,5.04
New York,Feb-21,438339,9009278,47814,4.87
