State,"Month, Year of Filed week ended",Continued Claims,Covered Employment,Initial Claims,Insured Unemployment Rate
North Carolina,10/1/2020,91510,4437138,8338,2.06
North Carolina,11/1/2020,88288,4437138,8291,1.99
North Carolina,11/1/2020,81349,4437138,7649,1.83
North Carolina,11/1/2020,75341,4437138,8588,1.7
North Carolina,11/1/2020,68849,4437138,6391,1.55
North Carolina,12/1/2020,73457,4437138,9950,1.66
North Carolina,12/1/2020,69270,4437138,9654,1.56
North Carolina,12/1/2020,68546,4437138,9368,1.54
North Carolina,12/1/2020,81682,4437138,8718,1.84
North Carolina,1/1/2021,89230,4437138,13331,2.01
North Carolina,1/1/2021,66370,4333519,15722,1.53
North Carolina,1/1/2021,64484,4333519,14117,1.49
North Carolina,1/1/2021,67472,4333519,13518,1.56
North Carolina,1/1/2021,70952,4333519,13352,1.64
North Carolina,2/1/2021,71727,4333519,12694,1.66
North Carolina,2/1/2021,69713,4333519,9350,1.61
North Carolina,2/1/2021,66221,4333519,8474,1.53
North Carolina,2/1/2021,63209,4333519,7971,1.46
North Carolina,3/1/2021,59197,4333519,8155,1.37
North Carolina,3/1/2021,57132,4333519,8305,1.32
North Carolina,3/1/2021,51921,4333519,7170,1.2
North Carolina,3/1/2021,54891,4333519,6934,1.27
North Carolina,4/1/2021,54414,4333519,7777,1.26
North Carolina,4/1/2021,47347,4275918,7998,1.11
North Carolina,4/1/2021,47083,4275918,8711,1.1
North Carolina,4/1/2021,49486,4275918,10109,1.16
North Carolina,5/1/2021,48704,4275918,7051,1.14
North Carolina,5/1/2021,48322,4275918,7333,1.13
North Carolina,5/1/2021,47656,4275918,7137,1.11
North Carolina,5/1/2021,47671,4275918,6437,1.11
North Carolina,5/1/2021,47290,4275918,5932,1.11
North Carolina,6/1/2021,45923,4275918,5150,1.07
North Carolina,6/1/2021,44214,4275918,4665,1.03
North Carolina,6/1/2021,42871,4275918,4604,1
North Carolina,6/1/2021,41244,4275918,4538,0.96
North Carolina,7/1/2021,40411,4275918,4879,0.95
North Carolina,7/1/2021,38991,4242185,5355,0.92
North Carolina,7/1/2021,39963,4242185,5169,0.94
North Carolina,7/1/2021,39517,4242185,4876,0.93
North Carolina,7/1/2021,39256,4242185,5424,0.93
North Carolina,8/1/2021,37760,4242185,5562,0.89
North Carolina,8/1/2021,36703,4242185,5045,0.87
North Carolina,8/1/2021,35531,4242185,5206,0.84
North Carolina,8/1/2021,34309,4242185,4950,0.81
North Carolina,9/1/2021,33611,4242185,5050,0.79
North Carolina,9/1/2021,30140,4242185,4210,0.71
North Carolina,9/1/2021,37490,4242185,3610,0.88
North Carolina,9/1/2021,34670,4242185,3920,0.82
North Carolina,10/1/2021,32325,4242185,3999,0.76
North Carolina,10/1/2021,30210,4218142,4473,0.72
North Carolina,10/1/2021,28334,4218142,3885,0.67
North Carolina,10/1/2021,26079,4218142,3520,0.62
North Carolina,10/1/2021,24653,4218142,3718,0.58
North Carolina,11/1/2021,25192,4218142,4127,0.6
North Dakota,1/1/2020,5785,409901,836,1.41
North Dakota,1/1/2020,6171,411624,1530,1.5
North Dakota,1/1/2020,6809,411624,785,1.65
North Dakota,1/1/2020,7179,411624,543,1.74
North Dakota,2/1/2020,6782,411624,447,1.65
North Dakota,2/1/2020,6838,411624,526,1.66
North Dakota,2/1/2020,6924,411624,457,1.68
North Dakota,2/1/2020,6886,411624,435,1.67
North Dakota,2/1/2020,6795,411624,363,1.65
North Dakota,3/1/2020,6543,411624,423,1.59
North Dakota,3/1/2020,6349,411624,415,1.54
North Dakota,3/1/2020,6169,411624,5662,1.5
North Dakota,3/1/2020,8534,411624,11818,2.07
North Dakota,4/1/2020,16036,411624,15125,3.9
North Dakota,4/1/2020,24554,412797,9502,5.95
North Dakota,4/1/2020,33563,412797,8065,8.13
North Dakota,4/1/2020,35513,412797,6274,8.6
North Dakota,5/1/2020,35827,412797,4044,8.68
North Dakota,5/1/2020,35921,412797,2753,8.7
North Dakota,5/1/2020,32399,412797,2619,7.85
North Dakota,5/1/2020,31100,412797,2978,7.53
North Dakota,5/1/2020,30806,412797,2315,7.46
North Dakota,6/1/2020,29855,412797,2252,7.23
North Dakota,6/1/2020,29103,412797,2073,7.05
North Dakota,6/1/2020,28736,412797,1821,6.96
North Dakota,6/1/2020,28446,412797,1511,6.89
North Dakota,7/1/2020,27021,412797,1720,6.55
North Dakota,7/1/2020,27625,413529,1532,6.68
North Dakota,7/1/2020,25974,413529,1915,6.28
North Dakota,7/1/2020,24988,413529,1203,6.04
North Dakota,8/1/2020,23739,413529,979,5.74
North Dakota,8/1/2020,20483,413529,776,4.95
North Dakota,8/1/2020,18072,413529,855,4.37
North Dakota,8/1/2020,16327,413529,720,3.95
North Dakota,8/1/2020,14910,413529,804,3.61
North Dakota,9/1/2020,13723,413529,947,3.32
North Dakota,9/1/2020,12798,413529,719,3.09
North Dakota,9/1/2020,12120,413529,792,2.93
North Dakota,9/1/2020,11388,413529,856,2.75
North Dakota,10/1/2020,10275,413529,841,2.48
North Dakota,10/1/2020,9107,413795,1045,2.2
North Dakota,10/1/2020,8065,413795,1043,1.95
North Dakota,10/1/2020,7297,413795,1223,1.76
North Dakota,10/1/2020,7061,413795,1265,1.71
North Dakota,11/1/2020,6732,413795,1238,1.63
North Dakota,11/1/2020,6620,413795,1577,1.6
North Dakota,11/1/2020,7039,413795,1765,1.7
North Dakota,11/1/2020,7009,413795,1613,1.69
North Dakota,12/1/2020,7665,413795,1709,1.85
North Dakota,12/1/2020,7756,413795,1586,1.87
North Dakota,12/1/2020,7480,413795,1037,1.81
North Dakota,12/1/2020,5831,413795,1240,1.41
North Dakota,1/1/2021,8274,413795,1442,2
North Dakota,1/1/2021,8579,402385,1946,2.13
North Dakota,1/1/2021,9196,402385,1901,2.29
North Dakota,1/1/2021,9294,402385,1266,2.31
North Dakota,1/1/2021,9554,402385,1304,2.37
North Dakota,2/1/2021,9690,402385,1154,2.41
North Dakota,2/1/2021,9743,402385,983,2.42
North Dakota,2/1/2021,9873,402385,858,2.45
North Dakota,2/1/2021,9762,402385,638,2.43
North Dakota,3/1/2021,9151,402385,581,2.27
North Dakota,3/1/2021,8768,402385,611,2.18
North Dakota,3/1/2021,8369,402385,678,2.08
North Dakota,3/1/2021,7926,402385,868,1.97
North Dakota,4/1/2021,7495,402385,821,1.86
North Dakota,4/1/2021,6849,394260,2047,1.74
North Dakota,4/1/2021,5979,394260,1794,1.52
North Dakota,4/1/2021,5446,394260,1195,1.38
North Dakota,5/1/2021,4626,394260,770,1.17
North Dakota,5/1/2021,4092,394260,670,1.04
North Dakota,5/1/2021,3822,394260,610,0.97
North Dakota,5/1/2021,3552,394260,526,0.9
North Dakota,5/1/2021,3440,394260,501,0.87
North Dakota,6/1/2021,3368,394260,527,0.85
North Dakota,6/1/2021,3453,394260,490,0.88
North Dakota,6/1/2021,3307,394260,313,0.84
North Dakota,6/1/2021,3036,394260,408,0.77
North Dakota,7/1/2021,3151,394260,631,0.8
North Dakota,7/1/2021,3326,386624,528,0.86
North Dakota,7/1/2021,3203,386624,332,0.83
North Dakota,7/1/2021,2845,386624,281,0.74
North Dakota,7/1/2021,2773,386624,274,0.72
North Dakota,8/1/2021,2622,386624,318,0.68
North Dakota,8/1/2021,2563,386624,275,0.66
North Dakota,8/1/2021,2432,386624,259,0.63
North Dakota,8/1/2021,2229,386624,276,0.58
North Dakota,9/1/2021,1963,386624,301,0.51
North Dakota,9/1/2021,1826,386624,183,0.47
North Dakota,9/1/2021,1697,386624,225,0.44
North Dakota,9/1/2021,1531,386624,244,0.4
North Dakota,10/1/2021,1394,386624,251,0.36
North Dakota,10/1/2021,1362,379783,300,0.36
North Dakota,10/1/2021,1283,379783,290,0.34
North Dakota,10/1/2021,1299,379783,269,0.34
North Dakota,10/1/2021,1275,379783,291,0.34
North Dakota,11/1/2021,1405,379783,404,0.37
Ohio,1/1/2020,73287,5327431,10759,1.38
Ohio,1/1/2020,78391,5338723,9957,1.47
Ohio,1/1/2020,72855,5338723,7865,1.36
Ohio,1/1/2020,72002,5338723,8086,1.35
Ohio,2/1/2020,72622,5338723,7329,1.36
Ohio,2/1/2020,71442,5338723,6825,1.34
Ohio,2/1/2020,71214,5338723,6532,1.33
Ohio,2/1/2020,70924,5338723,6208,1.33
Ohio,2/1/2020,70655,5338723,9916,1.32
Ohio,3/1/2020,73123,5338723,6545,1.37
Ohio,3/1/2020,68516,5338723,7046,1.28
Ohio,3/1/2020,68323,5338723,196309,1.28
Ohio,3/1/2020,214273,5338723,274288,4.01
Ohio,4/1/2020,450061,5338723,226191,8.43
Ohio,4/1/2020,622669,5346565,159317,11.65
Ohio,4/1/2020,717842,5346565,109830,13.43
Ohio,4/1/2020,777214,5346565,93599,14.54
Ohio,5/1/2020,759336,5346565,61487,14.2
Ohio,5/1/2020,740738,5346565,52253,13.85
Ohio,5/1/2020,696376,5346565,46855,13.02
Ohio,5/1/2020,625781,5346565,42575,11.7
Ohio,5/1/2020,554132,5346565,35069,10.36
Ohio,6/1/2020,519409,5346565,36151,9.71
Ohio,6/1/2020,477842,5346565,33133,8.94
Ohio,6/1/2020,450674,5346565,34915,8.43
Ohio,6/1/2020,431377,5346565,35904,8.07
Ohio,7/1/2020,416709,5346565,33826,7.79
Ohio,7/1/2020,416188,5352988,35743,7.77
Ohio,7/1/2020,410266,5352988,30308,7.66
Ohio,7/1/2020,406148,5352988,28022,7.59
Ohio,8/1/2020,388122,5352988,26045,7.25
Ohio,8/1/2020,356365,5352988,21074,6.66
Ohio,8/1/2020,340815,5352988,21747,6.37
Ohio,8/1/2020,324244,5352988,19090,6.06
Ohio,8/1/2020,318544,5352988,18778,5.95
Ohio,9/1/2020,305242,5352988,18084,5.7
Ohio,9/1/2020,295814,5352988,16375,5.53
Ohio,9/1/2020,293101,5352988,17601,5.48
Ohio,9/1/2020,261033,5352988,17969,4.88
Ohio,10/1/2020,238764,5352988,18634,4.46
Ohio,10/1/2020,209390,5359821,20085,3.91
Ohio,10/1/2020,186651,5359821,17671,3.48
Ohio,10/1/2020,169784,5359821,17587,3.17
Ohio,10/1/2020,162997,5359821,21353,3.04
Ohio,11/1/2020,154410,5359821,21935,2.88
Ohio,11/1/2020,145883,5359821,25003,2.72
Ohio,11/1/2020,150449,5359821,30198,2.81
Ohio,11/1/2020,144268,5359821,27786,2.69
Ohio,12/1/2020,154041,5359821,36373,2.87
Ohio,12/1/2020,156989,5359821,38369,2.93
Ohio,12/1/2020,155424,5359821,31160,2.9
Ohio,12/1/2020,153423,5359821,28811,2.86
Ohio,1/1/2021,171027,5359821,29726,3.19
Ohio,1/1/2021,211822,5363490,37335,3.95
Ohio,1/1/2021,207466,5363490,43000,3.87
Ohio,1/1/2021,208222,5363490,50002,3.88
Ohio,1/1/2021,161040,5363490,47821,3
Ohio,2/1/2021,164536,5363490,140488,3.07
Ohio,2/1/2021,174614,5363490,147051,3.26
Ohio,2/1/2021,191787,5363490,101862,3.58
Ohio,2/1/2021,192240,5363490,120506,3.58
Ohio,3/1/2021,182820,5363490,128192,3.41
Ohio,3/1/2021,186212,5363490,115205,3.47
Ohio,3/1/2021,197400,5363490,69397,3.68
Ohio,3/1/2021,184255,5363490,54518,3.44
Ohio,4/1/2021,158737,5363490,45160,2.96
Ohio,4/1/2021,142930,5200311,23329,2.75
Ohio,4/1/2021,128267,5200311,22361,2.47
Ohio,4/1/2021,121405,5200311,21541,2.33
Ohio,5/1/2021,115209,5200311,18697,2.22
Ohio,5/1/2021,111002,5200311,20068,2.13
Ohio,5/1/2021,107224,5200311,17575,2.06
Ohio,5/1/2021,100280,5200311,13731,1.93
Ohio,5/1/2021,93195,5200311,14013,1.79
Ohio,6/1/2021,89553,5200311,16309,1.72
Ohio,6/1/2021,88285,5200311,15946,1.7
Ohio,6/1/2021,86151,5200311,12991,1.66
Ohio,6/1/2021,79496,5200311,10518,1.53
Ohio,7/1/2021,76044,5200311,10931,1.46
Ohio,7/1/2021,70861,5112993,9971,1.39
Ohio,7/1/2021,69940,5112993,12642,1.37
Ohio,7/1/2021,68010,5112993,10645,1.33
Ohio,7/1/2021,62996,5112993,10764,1.23
Ohio,8/1/2021,61503,5112993,10614,1.2
Ohio,8/1/2021,61559,5112993,9701,1.2
Ohio,8/1/2021,56625,5112993,8186,1.11
Ohio,8/1/2021,55284,5112993,13749,1.08
Ohio,9/1/2021,53608,5112993,13583,1.05
Ohio,9/1/2021,52558,5112993,8918,1.03
Ohio,9/1/2021,101744,5112993,13065,1.99
Ohio,9/1/2021,78406,5112993,10212,1.53
Ohio,10/1/2021,47026,5112993,9259,0.92
Ohio,10/1/2021,47950,5042263,9866,0.95
Ohio,10/1/2021,44236,5042263,7579,0.88
Ohio,10/1/2021,41016,5042263,7060,0.81
Ohio,10/1/2021,38640,5042263,7392,0.77
Ohio,11/1/2021,42454,5042263,11238,0.84
Oklahoma,1/1/2020,18080,1560077,2943,1.16
Oklahoma,1/1/2020,19387,1565634,2034,1.24
Oklahoma,1/1/2020,17467,1565634,1981,1.12
Oklahoma,1/1/2020,17291,1565634,1830,1.1
Oklahoma,2/1/2020,17451,1565634,1779,1.11
Oklahoma,2/1/2020,17757,1565634,1715,1.13
Oklahoma,2/1/2020,17513,1565634,1633,1.12
Oklahoma,2/1/2020,17269,1565634,1509,1.1
Oklahoma,2/1/2020,16929,1565634,1458,1.08
Oklahoma,3/1/2020,17067,1565634,1569,1.09
Oklahoma,3/1/2020,16482,1565634,1836,1.05
Oklahoma,3/1/2020,16854,1565634,21926,1.08
Oklahoma,3/1/2020,25268,1565634,47744,1.61
Oklahoma,4/1/2020,55029,1565634,60534,3.51
Oklahoma,4/1/2020,88330,1568967,54481,5.63
Oklahoma,4/1/2020,112311,1568967,46696,7.16
Oklahoma,4/1/2020,134550,1568967,52500,8.58
Oklahoma,5/1/2020,154671,1568967,93885,9.86
Oklahoma,5/1/2020,178122,1568967,39079,11.35
Oklahoma,5/1/2020,135229,1568967,33440,8.62
Oklahoma,5/1/2020,139196,1568967,43714,8.87
Oklahoma,5/1/2020,172309,1568967,60376,10.98
Oklahoma,6/1/2020,156795,1568967,77525,9.99
Oklahoma,6/1/2020,173361,1568967,84779,11.05
Oklahoma,6/1/2020,182191,1568967,58613,11.61
Oklahoma,6/1/2020,165298,1568967,18405,10.54
Oklahoma,7/1/2020,131034,1568967,9423,8.35
Oklahoma,7/1/2020,131932,1570740,9680,8.4
Oklahoma,7/1/2020,127134,1570740,9879,8.09
Oklahoma,7/1/2020,127617,1570740,8927,8.12
Oklahoma,8/1/2020,123121,1570740,6609,7.84
Oklahoma,8/1/2020,129971,1570740,5687,8.27
Oklahoma,8/1/2020,123305,1570740,6561,7.85
Oklahoma,8/1/2020,122513,1570740,6064,7.8
Oklahoma,8/1/2020,119571,1570740,6019,7.61
Oklahoma,9/1/2020,118719,1570740,6602,7.56
Oklahoma,9/1/2020,110907,1570740,5596,7.06
Oklahoma,9/1/2020,104908,1570740,5434,6.68
Oklahoma,9/1/2020,97912,1570740,5258,6.23
Oklahoma,10/1/2020,88127,1570740,5780,5.61
Oklahoma,10/1/2020,82382,1569855,5531,5.25
Oklahoma,10/1/2020,73321,1569855,5277,4.67
Oklahoma,10/1/2020,67861,1569855,5015,4.32
Oklahoma,10/1/2020,59138,1569855,4953,3.77
Oklahoma,11/1/2020,59257,1569855,4470,3.77
Oklahoma,11/1/2020,51551,1569855,4618,3.28
Oklahoma,11/1/2020,49032,1569855,5834,3.12
Oklahoma,11/1/2020,45225,1569855,3541,2.88
Oklahoma,12/1/2020,47184,1569855,6168,3.01
Oklahoma,12/1/2020,45006,1569855,5297,2.87
Oklahoma,12/1/2020,42791,1569855,5215,2.73
Oklahoma,12/1/2020,39132,1569855,5031,2.49
Oklahoma,1/1/2021,42157,1569855,6059,2.69
Oklahoma,1/1/2021,41475,1537564,7017,2.7
Oklahoma,1/1/2021,40059,1537564,7144,2.61
Oklahoma,1/1/2021,38274,1537564,6254,2.49
Oklahoma,1/1/2021,36364,1537564,7667,2.37
Oklahoma,2/1/2021,37651,1537564,7201,2.45
Oklahoma,2/1/2021,34061,1537564,6774,2.22
Oklahoma,2/1/2021,35118,1537564,5981,2.28
Oklahoma,2/1/2021,35394,1537564,7193,2.3
Oklahoma,3/1/2021,34533,1537564,7076,2.25
Oklahoma,3/1/2021,41554,1537564,6913,2.7
Oklahoma,3/1/2021,43695,1537564,6894,2.84
Oklahoma,3/1/2021,42506,1537564,9082,2.76
Oklahoma,4/1/2021,42160,1537564,13852,2.74
Oklahoma,4/1/2021,38018,1514353,17997,2.51
Oklahoma,4/1/2021,36678,1514353,16756,2.42
Oklahoma,4/1/2021,37433,1514353,17369,2.47
Oklahoma,5/1/2021,37602,1514353,10977,2.48
Oklahoma,5/1/2021,36602,1514353,9475,2.42
Oklahoma,5/1/2021,34254,1514353,8644,2.26
Oklahoma,5/1/2021,32708,1514353,8360,2.16
Oklahoma,5/1/2021,33446,1514353,12722,2.21
Oklahoma,6/1/2021,35797,1514353,8934,2.36
Oklahoma,6/1/2021,35665,1514353,10614,2.36
Oklahoma,6/1/2021,34392,1514353,9161,2.27
Oklahoma,6/1/2021,34714,1514353,9231,2.29
Oklahoma,7/1/2021,36109,1514353,6770,2.38
Oklahoma,7/1/2021,40315,1496100,7787,2.69
Oklahoma,7/1/2021,37285,1496100,4394,2.49
Oklahoma,7/1/2021,32354,1496100,3723,2.16
Oklahoma,7/1/2021,29690,1496100,3533,1.98
Oklahoma,8/1/2021,30107,1496100,3838,2.01
Oklahoma,8/1/2021,29345,1496100,3986,1.96
Oklahoma,8/1/2021,27549,1496100,3146,1.84
Oklahoma,8/1/2021,25275,1496100,2676,1.69
Oklahoma,9/1/2021,23879,1496100,2680,1.6
Oklahoma,9/1/2021,22077,1496100,3435,1.48
Oklahoma,9/1/2021,21320,1496100,2171,1.43
Oklahoma,9/1/2021,19394,1496100,2090,1.3
Oklahoma,10/1/2021,18527,1496100,2312,1.24
Oklahoma,10/1/2021,17592,1480565,2443,1.19
Oklahoma,10/1/2021,16727,1480565,2186,1.13
Oklahoma,10/1/2021,16938,1480565,3442,1.14
Oklahoma,10/1/2021,15960,1480565,2118,1.08
Oklahoma,11/1/2021,15357,1480565,2020,1.04
Oregon,1/1/2020,35451,1898680,6714,1.87
Oregon,1/1/2020,36039,1906429,6215,1.89
Oregon,1/1/2020,31604,1906429,4051,1.66
Oregon,1/1/2020,32306,1906429,4457,1.69
Oregon,2/1/2020,31876,1906429,4853,1.67
Oregon,2/1/2020,31658,1906429,4953,1.66
Oregon,2/1/2020,31167,1906429,4284,1.63
Oregon,2/1/2020,30548,1906429,3514,1.6
Oregon,2/1/2020,30165,1906429,3936,1.58
Oregon,3/1/2020,29517,1906429,4154,1.55
Oregon,3/1/2020,29002,1906429,4269,1.52
Oregon,3/1/2020,30523,1906429,30054,1.6
Oregon,3/1/2020,63930,1906429,47498,3.35
Oregon,4/1/2020,118729,1906429,62788,6.23
Oregon,4/1/2020,176154,1914153,54581,9.2
Oregon,4/1/2020,217039,1914153,37209,11.34
Oregon,4/1/2020,284486,1914153,49300,14.86
Oregon,5/1/2020,308989,1914153,48120,16.14
Oregon,5/1/2020,309543,1914153,33936,16.17
Oregon,5/1/2020,290151,1914153,23539,15.16
Oregon,5/1/2020,293081,1914153,28452,15.31
Oregon,5/1/2020,256759,1914153,20565,13.41
Oregon,6/1/2020,275768,1914153,24508,14.41
Oregon,6/1/2020,251869,1914153,24645,13.16
Oregon,6/1/2020,224476,1914153,16274,11.73
Oregon,6/1/2020,216513,1914153,11195,11.31
Oregon,7/1/2020,203600,1914153,10343,10.64
Oregon,7/1/2020,206756,1921964,11713,10.76
Oregon,7/1/2020,196415,1921964,10152,10.22
Oregon,7/1/2020,190993,1921964,9417,9.94
Oregon,8/1/2020,189136,1921964,7275,9.84
Oregon,8/1/2020,175153,1921964,6505,9.11
Oregon,8/1/2020,169905,1921964,5233,8.84
Oregon,8/1/2020,164103,1921964,5152,8.54
Oregon,8/1/2020,158480,1921964,5114,8.25
Oregon,9/1/2020,154413,1921964,5228,8.03
Oregon,9/1/2020,139312,1921964,4804,7.25
Oregon,9/1/2020,154948,1921964,8055,8.06
Oregon,9/1/2020,152643,1921964,5738,7.94
Oregon,10/1/2020,127675,1921964,4408,6.64
Oregon,10/1/2020,115121,1928744,4773,5.97
Oregon,10/1/2020,103211,1928744,4767,5.35
Oregon,10/1/2020,95814,1928744,4529,4.97
Oregon,10/1/2020,87170,1928744,4020,4.52
Oregon,11/1/2020,79353,1928744,4445,4.11
Oregon,11/1/2020,76208,1928744,5788,3.95
Oregon,11/1/2020,78758,1928744,9910,4.08
Oregon,11/1/2020,76492,1928744,15371,3.97
Oregon,12/1/2020,86426,1928744,15753,4.48
Oregon,12/1/2020,84711,1928744,10464,4.39
Oregon,12/1/2020,82863,1928744,10261,4.3
Oregon,12/1/2020,81984,1928744,11018,4.25
Oregon,1/1/2021,87988,1928744,12810,4.56
Oregon,1/1/2021,99607,1873069,12896,5.32
Oregon,1/1/2021,98779,1873069,10523,5.27
Oregon,1/1/2021,80630,1873069,8915,4.3
Oregon,1/1/2021,84374,1873069,9276,4.5
Oregon,2/1/2021,81207,1873069,8847,4.34
Oregon,2/1/2021,76808,1873069,7684,4.1
Oregon,2/1/2021,70809,1873069,7446,3.78
Oregon,2/1/2021,72949,1873069,8165,3.89
Oregon,3/1/2021,69222,1873069,7115,3.7
Oregon,3/1/2021,64856,1873069,6839,3.46
Oregon,3/1/2021,60612,1873069,7912,3.24
Oregon,3/1/2021,56576,1873069,9790,3.02
Oregon,4/1/2021,58944,1873069,9485,3.15
Oregon,4/1/2021,60109,1837802,8379,3.27
Oregon,4/1/2021,56142,1837802,7326,3.05
Oregon,4/1/2021,60129,1837802,11390,3.27
Oregon,5/1/2021,58994,1837802,10993,3.21
Oregon,5/1/2021,56232,1837802,9714,3.06
Oregon,5/1/2021,58487,1837802,9235,3.18
Oregon,5/1/2021,55538,1837802,8354,3.02
Oregon,5/1/2021,56301,1837802,6532,3.06
Oregon,6/1/2021,51772,1837802,6162,2.82
Oregon,6/1/2021,52875,1837802,5650,2.88
Oregon,6/1/2021,50396,1837802,5212,2.74
Oregon,6/1/2021,51534,1837802,6049,2.8
Oregon,7/1/2021,51204,1837802,6995,2.79
Oregon,7/1/2021,45953,1804907,5613,2.55
Oregon,7/1/2021,44702,1804907,4727,2.48
Oregon,7/1/2021,42883,1804907,4316,2.38
Oregon,7/1/2021,43434,1804907,4419,2.41
Oregon,8/1/2021,41894,1804907,6021,2.32
Oregon,8/1/2021,41242,1804907,5616,2.28
Oregon,8/1/2021,42454,1804907,6993,2.35
Oregon,8/1/2021,41712,1804907,5307,2.31
Oregon,9/1/2021,41446,1804907,5112,2.3
Oregon,9/1/2021,37178,1804907,4523,2.06
Oregon,9/1/2021,58320,1804907,7936,3.23
Oregon,9/1/2021,49331,1804907,6207,2.73
Oregon,10/1/2021,42968,1804907,4390,2.38
Oregon,10/1/2021,39065,1773567,4478,2.2
Oregon,10/1/2021,36136,1773567,4179,2.04
Oregon,10/1/2021,34449,1773567,4409,1.94
Oregon,10/1/2021,33920,1773567,4380,1.91
Oregon,11/1/2021,32851,1773567,4546,1.85
Pennsylvania,1/1/2020,135411,5787653,27298,2.34
Pennsylvania,1/1/2020,163882,5800562,26356,2.83
Pennsylvania,1/1/2020,142326,5800562,16218,2.45
Pennsylvania,1/1/2020,140027,5800562,13359,2.41
Pennsylvania,2/1/2020,135951,5800562,15893,2.34
Pennsylvania,2/1/2020,142004,5800562,14425,2.45
Pennsylvania,2/1/2020,136149,5800562,13583,2.35
Pennsylvania,2/1/2020,142306,5800562,12631,2.45
Pennsylvania,2/1/2020,135095,5800562,12045,2.33
Pennsylvania,3/1/2020,136931,5800562,12227,2.36
Pennsylvania,3/1/2020,128842,5800562,15439,2.22
Pennsylvania,3/1/2020,128029,5800562,363000,2.21
Pennsylvania,3/1/2020,135708,5800562,374056,2.34
Pennsylvania,4/1/2020,566464,5800562,239077,9.77
Pennsylvania,4/1/2020,614196,5814461,172733,10.56
Pennsylvania,4/1/2020,1074660,5814461,124633,18.48
Pennsylvania,4/1/2020,915249,5814461,82414,15.74
Pennsylvania,5/1/2020,1233299,5814461,58240,21.21
Pennsylvania,5/1/2020,1049464,5814461,50299,18.05
Pennsylvania,5/1/2020,1008886,5814461,41673,17.35
Pennsylvania,5/1/2020,907252,5814461,55374,15.6
Pennsylvania,5/1/2020,1019571,5814461,42266,17.54
Pennsylvania,6/1/2020,846788,5814461,45049,14.56
Pennsylvania,6/1/2020,913810,5814461,44341,15.72
Pennsylvania,6/1/2020,748874,5814461,42577,12.88
Pennsylvania,6/1/2020,809609,5814461,45261,13.92
Pennsylvania,7/1/2020,651160,5814461,44086,11.2
